query_id,domain,score_minilm,score_linq,score_gte,score_bm25,invrank_minilm,invrank_linq,invrank_gte,invrank_bm25,reranker_score,n_channels,label,score_logreg,score_gbdt,silver_prob_relevant,silver_label,tier,uncertainty,name,country,state,district,municipality,organization_type,organization_size,summary,summary_keywords,nace_code,query
86,vttv.biz,1.0257487297,0.0,0.0,6.7705905259,0.0011123471000000001,0.0002,0.0002,0.0010764263,-5.7645082474,2,0,0.2890470156,0.34449756130000003,0.49370655700000005,0,silver,0.006293442999999954,VT Technology Ventures,United States,Massachusetts,,,Company,Micro (0-9),"VT Technology Ventures is a boutique investment firm that specializes in supporting early and growth-stage technology companies. They focus on investing in companies that have already demonstrated viability through founder investment and passion, aiming to accelerate their growth. Their expertise lies particularly in B2B software solutions, leveraging their experience in building and scaling such businesses.","['Venture Capital', 'Investment Firm', 'Technology Companies', 'B2B Software', 'Early Stage', 'Growth Stage', 'Startup Support', 'Sweat Equity', 'Scaling', 'Financing']",NACE L: Financial and insurance activities,legal technology companies
86,mariz-assed.com.br,1.0632662773,0.0,0.0,6.6910661253,0.001039501,0.0002,0.0002,0.0010309278000000001,-5.2524662018,2,1,0.3109386947,0.2655382349,0.49370655700000005,0,silver,0.006293442999999954,Aldeia Comunicação,Brazil,Rio de Janeiro,Centro,,Company,Small (10-49),"Aldeia Comunicação is a law firm that provides innovative, secure, and agile legal solutions for clients and their businesses. They specialize in various legal areas including Civil and Commercial, Tax, Corporate and International, Administrative, Environmental, Business Recovery, Debt Restructuring, Contracts, Real Estate, Conflicts, and Infrastructure. The firm emphasizes a team of professionals with solid academic backgrounds and diverse legal expertise.","['legal solutions', 'law firm', 'civil law', 'commercial law', 'tax law', 'corporate law', 'environmental law', 'real estate law', 'infrastructure law', 'legal services']","NACE N: Professional, scientific and technical activities",legal technology companies
38,rainiercommercial.com,1.0243135691,0.0,0.0,10.8602732273,0.0015698587,0.0002,0.0002,0.0017985612,-8.2046871185,2,0,0.2825579988,0.2800698627,0.5063466774000001,1,silver,0.006346677400000056,RAINIER COMMERCIAL REAL ESTATE SERVICES,United States,Washington,,,Company,Micro (0-9),"Rainier Commercial Real Estate Services is a boutique brokerage firm specializing in corporate real estate services for retail tenants. Leveraging 30 years of experience, technology, and industry knowledge, they offer services such as new market underwriting, site procurement, location evaluation, and lease negotiation. Their goal is to deliver results and exceed client expectations by providing unsurpassed service and expertise in the commercial real estate sector.","['commercial real estate', 'retail tenants', 'site selection', 'lease negotiation', 'market analysis', 'real estate services', 'brokerage', 'underwriting', 'property evaluation', 'corporate real estate']",NACE M: Real estate activities,real estate developers
20,vast-ind.com,0.9441693425000001,0.4990335703,0.0,0.0,0.0018796992000000002,0.0013774105,0.0002,0.0002,-8.2046871185,2,0,0.2445100115,0.2917287699,0.5063580175,1,silver,0.0063580174999999794,Vast Industries LLC,United States,Louisiana,,,Company,Small (10-49),"Vast Industries LLC is a government contractor specializing in industrial services for government agencies and clients across various sectors. Their core focus areas include water structure rehabilitation, industrial machining fabrication & construction, fuel & marine services, and emergency disaster response. The company is driven by a mission to continuously improve craftsmanship and a vision to maintain manufacturing within the United States, creating skilled jobs and educating the next generation.","['government contractor', 'industrial services', 'water structure rehabilitation', 'fabrication', 'construction', 'disaster response', 'machining', 'marine services', 'fuel services', 'US manufacturing']",NACE F: Construction,construction companies
47,packlight.co.jp,0.7695795298,0.5234389305,0.8760392666,7.4066085521,0.0016920474,0.0010526316,0.0010928962,0.0010615711000000001,2.800984621,4,1,0.9372573141,0.9217680895,0.5063884894,1,silver,0.00638848940000003,千葉ニューライン株式会社,Japan,Chiba,,,Company,Small (10-49),"Chiba New Line Co., Ltd. is a creative company specializing in packaging solutions, aiming to contribute to a richer life through its products. They provide packaging and packing materials for various industries, including steel, machinery, building materials, chemicals, and textiles, for both domestic and international markets. Beyond packaging, the company also offers lighting and logistics solutions, and is involved in recycling and resin products, demonstrating a commitment to environmental sustainability and adapting to evolving user needs.","['packaging solutions', 'packing materials', 'export packaging', 'industrial packaging', 'lighting', 'logistics', 'recycling', 'resin products', 'environmental sustainability', 'creative company']",NACE C: Manufacturing,packaging companies
60,transatl.com,0.7015318871,0.5774933696,0.8855297565,11.6773606833,0.0023255814,0.0011574074,0.0024449878000000003,0.002016129,1.8656141758,4,1,0.9426933842,0.96414521,0.4936017928,0,silver,0.006398207200000006,Transatlantic North America Inc.,United States,Illinois,,,Company,Small (10-49),"Transatlantic North America Inc. is a logistics and supply chain solutions provider specializing in international freight forwarding, nationwide transportation, and warehousing services. They offer a range of services including air and sea freight, packing, crating, secure container loading, and on-site services. The company focuses on providing tailored solutions to meet unique client needs for moving, storing, and packaging goods domestically and globally.","['freight forwarding', 'logistics', 'supply chain', 'transportation', 'warehousing', 'air freight', 'sea freight', 'packing', 'crating', 'export services']",NACE H: Transportation and storage,freight forwarding companies
37,assurancedepot.com,0.9015250206000001,0.5085679293,0.8719366789,0.0,0.0036764706,0.001540832,0.0044843049000000005,0.0002,-0.9841110110000001,3,1,0.7882557446,0.7796062975,0.49357316900000003,0,silver,0.006426830999999966,Brockus Financial Services,United States,Florida,,,Company,Micro (0-9),"Brockus Financial Services is an insurance agency that offers a range of insurance policies including homeowner, automobile, flood, commercial, umbrella, and life insurance. Their stated goal is to build lifetime relationships with clients through outstanding value and service. They provide services via phone, email, and online quote requests.","['insurance agency', 'homeowners insurance', 'automobile insurance', 'flood insurance', 'commercial insurance', 'umbrella insurance', 'life insurance', 'financial services', 'insurance broker', 'risk management']",NACE L: Financial and insurance activities,insurance companies
100,shv-farm.com,0.8211029172000001,0.5697398782,0.8672292233000001,11.1057552215,0.0018248175,0.0012437811,0.0011428571,0.0018552876000000002,1.1581830978,4,0,0.9363263039,0.9043676511000001,0.49355888270000003,0,silver,0.0064411172999999655,V-FARM 琢景农业科技,China,,,,Company,Medium-sized (50-249),"V-FARM 琢景农业科技 specializes in providing comprehensive solutions for modern agriculture, focusing on consulting, planning, design, construction, and operation of agricultural facilities. They offer services such as smart greenhouses, intelligent irrigation, environmental control systems, and R&D for new agricultural technologies. Their mission is to optimize operational efficiency and promote sustainable agricultural practices through customized solutions and technological innovation.","['Agricultural Technology', 'Smart Farming', 'Greenhouse Design', 'Precision Irrigation', 'Agricultural Consulting', 'Farm Operations', 'R&D', 'Sustainable Agriculture', 'AI Agriculture', 'Horticulture']","NACE A: Agriculture, forestry and fishing",precision agriculture technology providers
66,firmao.pl,0.7251577377,0.5953178406,0.8659133315,19.9198280675,0.0024875622,0.0016233766000000001,0.0014388489,0.0012224939000000002,1.433914423,4,1,0.965826434,0.740878967,0.5064877544,1,silver,0.006487754400000045,Firmao Polska Sp. z o.o.,Poland,Łódzkie,Łódź,,Company,Medium-sized (50-249),"Firmao offers an integrated business management software solution, primarily focused on CRM, but also encompassing ERP, WMS, invoicing, project management, and marketing automation. Their platform aims to streamline sales processes, manage customer relationships, handle inventory, and automate administrative tasks for businesses of various sizes. The company emphasizes its extensive integration capabilities and customizable features to support business growth.","['CRM', 'ERP', 'WMS', 'Invoicing', 'Project Management', 'Business Software', 'Sales Automation', 'Customer Relationship Management', 'Inventory Management', 'Marketing Automation']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",customer relationship management (CRM) software
49,drinkelement.us,0.7654943466,0.5805017948,0.8669375181000001,7.9982441299,0.0087719298,0.0051546392,0.0015174507,0.0051813472,2.6775925159,4,1,0.943871879,0.9640884009,0.49350818700000004,0,silver,0.006491812999999957,Element Beverage Co.,United States,,,,Company,Micro (0-9),"Element Beverage Co. is a company that produces and sells beverages, as indicated by the presence of a ""SHOP"" and ""Seafood Me Crazy Tackle Box"" product. The website also mentions ""Devin's Story,"" ""Our Tribute,"" and ""Our Foundation,"" suggesting a personal connection or charitable aspect to the business. The company appears to be involved in the beverage industry with a potential focus on unique or themed products.","['beverage', 'company', 'shop', 'foundation', 'tribute', 'music', 'media', 'gallery', 'contact', 'Element Beverage Co.']",NACE G: Wholesale and retail trade,beverage companies
